trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.02, 'e': 0.4564325846952225}",25,11,-1.1668978962327663,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.02, 'e': 0.43854732757439036}",25,18,-1.1981075320391503,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
371,False,"{'a': 0.02, 'e': 0.42048665736974894}",25,5,8.537823683712418,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.02, 'e': 0.4022577981085728}",20,0,-13.72998477165523,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
373,False,"{'a': 0.02, 'e': 0.38386804109151995}",30,2,-11.46842238205953,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 0}",1
374,False,"{'a': 0.02, 'e': 0.3653247419762019}",20,4,17.406713982059888,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.02, 'e': 0.3466353178350258}",25,10,1.9568873736858554,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
376,False,"{'a': 0.02, 'e': 0.3278072441884575}",25,8,12.022582319197557,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.02, 'e': 0.30884805201491966}",30,15,-16.690705612839952,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
378,False,"{'a': 0.02, 'e': 0.2897653247384941}",30,12,16.084455310665682,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.02, 'e': 0.2705666951956601}",20,12,8.809375730941907,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.02, 'e': 0.25125984258225487}",25,0,16.1888636629963,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
381,False,"{'a': 0.02, 'e': 0.23185248938190414}",25,15,9.158874219849848,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
382,False,"{'a': 0.02, 'e': 0.2123523982771251}",35,17,-16.09112668237611,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
383,False,"{'a': 0.02, 'e': 0.19276736904436365}",25,13,10.856849687689861,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.02, 'e': 0.17310523543418174}",20,13,13.422892194766876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.02, 'e': 0.15337386203786435}",20,0,13.573857109248152,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.02, 'e': 0.13358114114169023}",30,20,4.159355504212875,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.02, 'e': 0.11373498957011671}",25,13,19.351102505511257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.02, 'e': 0.09384334551916232}",20,6,21.131873076423794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.02, 'e': 0.0739141653812273}",20,10,12.74774547063481,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.02, 'e': 0.05395542056264975}",25,18,14.312686793792066,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.02, 'e': 0.033975094295242265}",30,20,20.052000413891072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.02, 'e': 0.013981178443112786}",30,18,18.72912687022591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.02, 'e': 0.006018329693981597}",20,11,14.733086832606272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.02, 'e': 0.026015430579440828}",20,3,-37.33543915751518,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
395,False,"{'a': 0.02, 'e': 0.04600212563953695}",20,10,17.537419873843348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.02, 'e': 0.06597042046272987}",20,11,11.133712640611158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.02, 'e': 0.08591232799733246}",20,12,12.31419001004322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.02, 'e': 0.10581987174621767}",20,10,19.863438677263623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.02, 'e': 0.1256850889573181}",20,16,6.71343252346319,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.02, 'e': 0.14550003380861354}",25,0,27.176093175604215,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
401,False,"{'a': 0.02, 'e': 0.16525678058636012}",30,17,24.476764193214375,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.02, 'e': 0.18494742685526827}",20,3,16.477127524676472,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
403,False,"{'a': 0.02, 'e': 0.2045640966193654}",30,8,11.824993372223611,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.02, 'e': 0.22409894347229967}",25,0,-9.864063463806557,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
405,False,"{'a': 0.02, 'e': 0.2435441537357911}",30,12,-27.20562730166968,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
406,False,"{'a': 0.02, 'e': 0.26289194958500206}",20,8,17.400314964787114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.02, 'e': 0.28213459215955655}",25,16,11.026039089503426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.02, 'e': 0.3012643846589916}",35,23,9.687551114613097,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.02, 'e': 0.320273675421368}",20,3,10.880211821736204,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
410,False,"{'a': 0.02, 'e': 0.3391548609838345}",25,13,-3.8960197223054953,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
411,False,"{'a': 0.02, 'e': 0.35790038912391375}",25,14,8.665444090395908,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.02, 'e': 0.3765027618802833}",20,9,-0.45961907115459333,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.02, 'e': 0.3949545385518706}",30,24,11.646943733663932,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.02, 'e': 0.41324833867402755}",20,8,10.71788284507635,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.02, 'e': 0.4313768449706208}",20,0,-30.301957078522488,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
416,False,"{'a': 0.02, 'e': 0.4493328062808388}",25,3,6.5118460949379795,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
417,False,"{'a': 0.02, 'e': 0.4671090404595687}",20,14,-9.337942717899764,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
418,False,"{'a': 0.02, 'e': 0.4846984372501522}",30,0,-10.150514305027897,"{0: 24, 1: 5, 2: 0, 3: 1, 4: 0}",0
419,False,"{'a': 0.02, 'e': 0.5020939611283969}",25,0,-23.844446848260468,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
420,False,"{'a': 0.02, 'e': 0.5192886541166856}",25,0,-25.640503839903612,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
421,False,"{'a': 0.02, 'e': 0.536275638567084}",20,4,-41.80715090889819,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
422,False,"{'a': 0.02, 'e': 0.5530481199123021}",20,7,-48.544836470757275,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
423,False,"{'a': 0.02, 'e': 0.5695993893834334}",25,17,-2.445437772200365,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.02, 'e': 0.585922826693367}",20,0,-57.74539308777179,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
425,False,"{'a': 0.02, 'e': 0.6020119026848236}",30,14,0.9564813156556049,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.02, 'e': 0.6178601819419246}",20,0,-17.863399265720524,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
427,False,"{'a': 0.02, 'e': 0.6334613253642761}",30,0,-46.845980611604766,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
428,False,"{'a': 0.02, 'e': 0.6488090927025189}",20,0,-13.919722461392528,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
429,False,"{'a': 0.02, 'e': 0.6638973450543533}",20,0,-71.38917077168446,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
430,False,"{'a': 0.02, 'e': 0.6787200473200125}",30,12,-46.63798658653432,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
431,False,"{'a': 0.02, 'e': 0.6932712706162248}",25,9,-88.12205399032281,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 2}",1
432,False,"{'a': 0.02, 'e': 0.7075451946476833}",20,0,-99.66752929671632,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
433,False,"{'a': 0.02, 'e': 0.7215361100350928}",20,0,-3.82276136276216,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
434,False,"{'a': 0.02, 'e': 0.7352384205988414}",30,0,-8.138878081446338,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
435,False,"{'a': 0.02, 'e': 0.7486466455973999}",30,18,15.178376672680402,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.02, 'e': 0.7617554219195404}",20,0,-34.78408582699121,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",1
437,False,"{'a': 0.02, 'e': 0.7745595062295166}",30,0,-60.94313442705226,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
438,False,"{'a': 0.02, 'e': 0.7870537770643236}",20,0,-76.28818201366143,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
439,False,"{'a': 0.02, 'e': 0.7992332368822151}",20,0,-50.939954464562774,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
440,False,"{'a': 0.02, 'e': 0.811093014061656}",20,0,-88.99035803315651,"{0: 10, 1: 0, 2: 10, 3: 0, 4: 0}",0
441,False,"{'a': 0.02, 'e': 0.8226283648499004}",20,0,-64.06512648915444,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
442,False,"{'a': 0.02, 'e': 0.8338346752604369}",30,0,-97.66014342495495,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
443,False,"{'a': 0.02, 'e': 0.8447074629185166}",25,0,-60.12781043867449,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
444,False,"{'a': 0.02, 'e': 0.8552423788540459}",25,0,-10.049113975909954,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
445,False,"{'a': 0.02, 'e': 0.8654352092411123}",20,0,-33.37605733292817,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
446,False,"{'a': 0.02, 'e': 0.8752818770834644}",20,0,-45.79972847090988,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
447,False,"{'a': 0.02, 'e': 0.8847784438452527}",25,0,-83.24258240197526,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
448,False,"{'a': 0.02, 'e': 0.8939211110263924}",20,0,-49.20678395190234,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
449,False,"{'a': 0.02, 'e': 0.9027062216819098}",20,0,-60.42907515233232,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
450,False,"{'a': 0.02, 'e': 0.9111302618846769}",20,0,-19.436281308942636,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
451,False,"{'a': 0.02, 'e': 0.9191898621309318}",30,20,-1.1909020604841274,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.02, 'e': 0.9268817986880364}",25,0,-37.66652559073872,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
453,False,"{'a': 0.02, 'e': 0.9342029948839243}",25,0,-140.84469225803178,"{0: 11, 1: 3, 2: 10, 3: 0, 4: 1}",0
454,False,"{'a': 0.02, 'e': 0.9411505223377324}",20,0,-48.6918866674619,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
455,False,"{'a': 0.02, 'e': 0.9477216021311119}",25,0,-20.600037120247254,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
456,False,"{'a': 0.02, 'e': 0.9539136059197589}",30,0,-118.83132303119555,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",0
457,False,"{'a': 0.02, 'e': 0.9597240569847161}",25,6,-62.210700733182016,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 0}",1
458,False,"{'a': 0.02, 'e': 0.9651506312230295}",20,8,-12.904081536984833,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
459,False,"{'a': 0.02, 'e': 0.9701911580773572}",20,0,-119.4702561362931,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
460,False,"{'a': 0.02, 'e': 0.974843621404164}",25,0,-99.45403257354845,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
461,False,"{'a': 0.02, 'e': 0.9791061602801503}",30,0,-130.78469491798722,"{0: 15, 1: 9, 2: 4, 3: 1, 4: 1}",0
462,False,"{'a': 0.02, 'e': 0.9829770697465994}",30,23,0.8613429303850683,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
463,False,"{'a': 0.02, 'e': 0.986454801491336}",20,5,-22.889168823358652,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
464,False,"{'a': 0.02, 'e': 0.9895379644680314}",25,0,-106.09647411473105,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
465,False,"{'a': 0.02, 'e': 0.9922253254526034}",20,0,-55.94233715641347,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
466,False,"{'a': 0.02, 'e': 0.9945158095364889}",20,0,-85.29554730448226,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
467,False,"{'a': 0.02, 'e': 0.9964085005565937}",20,0,-61.37538080651164,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
468,False,"{'a': 0.02, 'e': 0.9979026414617453}",25,0,-86.8161753436861,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
469,False,"{'a': 0.02, 'e': 0.9989976346155036}",25,0,-116.91485752974465,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
470,False,"{'a': 0.02, 'e': 0.9996930420352065}",20,0,-81.74566669225761,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
471,False,"{'a': 0.02, 'e': 0.9999885855671581}",25,0,-88.29214374147666,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
472,False,"{'a': 0.02, 'e': 0.9998841469978862}",25,0,-53.565086076599286,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
473,False,"{'a': 0.02, 'e': 0.999379768101426}",20,0,-36.124919335407355,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
474,False,"{'a': 0.02, 'e': 0.9984756506226111}",30,0,-77.94123368709889,"{0: 18, 1: 5, 2: 7, 3: 0, 4: 0}",0
475,False,"{'a': 0.02, 'e': 0.9971721561963784}",30,0,-90.57092053989135,"{0: 16, 1: 6, 2: 8, 3: 0, 4: 0}",0
476,False,"{'a': 0.02, 'e': 0.9954698062031188}",20,0,-65.75392242907708,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
477,False,"{'a': 0.02, 'e': 0.9933692815601314}",25,0,-76.04145852065541,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
478,False,"{'a': 0.02, 'e': 0.9908714224492672}",30,0,-144.29122485357036,"{0: 15, 1: 4, 2: 10, 3: 0, 4: 1}",0
479,False,"{'a': 0.02, 'e': 0.9879772279808662}",20,0,-135.68847802086736,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
480,False,"{'a': 0.02, 'e': 0.984687855794127}",20,0,-84.71246240719312,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
481,False,"{'a': 0.02, 'e': 0.9810046215940661}",25,2,-92.08502205725976,"{0: 12, 1: 1, 2: 10, 3: 0, 4: 0}",1
482,False,"{'a': 0.02, 'e': 0.9769289986252552}",25,0,-78.9648301925269,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
483,False,"{'a': 0.02, 'e': 0.9724626170825404}",30,0,-129.24563552747293,"{0: 14, 1: 3, 2: 13, 3: 0, 4: 0}",0
484,False,"{'a': 0.02, 'e': 0.9676072634589881}",20,0,-39.036757360883506,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
485,False,"{'a': 0.02, 'e': 0.9623648798313097}",20,0,-49.688587141548474,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
486,False,"{'a': 0.02, 'e': 0.95673756308306}",35,0,-70.29235917012649,"{0: 23, 1: 4, 2: 8, 3: 0, 4: 0}",0
487,False,"{'a': 0.02, 'e': 0.9507275640659079}",25,0,-91.81136879023336,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
488,False,"{'a': 0.02, 'e': 0.9443372866993279}",25,0,-67.68329555840198,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
489,False,"{'a': 0.02, 'e': 0.9375692870090642}",30,0,-95.4965855044342,"{0: 18, 1: 1, 2: 11, 3: 0, 4: 0}",0
490,False,"{'a': 0.02, 'e': 0.9304262721047533}",25,0,-138.45589928444096,"{0: 11, 1: 4, 2: 9, 3: 0, 4: 1}",0
491,False,"{'a': 0.02, 'e': 0.9229110990971193}",20,7,-44.64858668237623,"{0: 6, 1: 3, 2: 4, 3: 0, 4: 0}",1
492,False,"{'a': 0.02, 'e': 0.9150267739551639}",25,2,-30.594718069502335,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 0}",1
493,False,"{'a': 0.02, 'e': 0.9067764503038206}",30,0,-74.85187980804382,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
494,False,"{'a': 0.02, 'e': 0.8981634281625465}",20,0,-83.19621890735851,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
495,False,"{'a': 0.02, 'e': 0.8891911526253609}",25,0,-79.0021930255457,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
496,False,"{'a': 0.02, 'e': 0.8798632124828492}",25,0,-57.171410332916004,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
497,False,"{'a': 0.02, 'e': 0.8701833387866973}",25,0,-36.637426972042604,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
498,False,"{'a': 0.02, 'e': 0.8601554033573197}",20,0,-106.71664432619565,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
499,False,"{'a': 0.02, 'e': 0.8497834172351859}",25,0,-75.83713738474043,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
500,False,"{'a': 0.02, 'e': 0.8390715290764524}",20,0,-61.84267703200788,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
501,False,"{'a': 0.02, 'e': 0.8280240234935597}",20,0,-88.94642665843746,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
502,False,"{'a': 0.02, 'e': 0.8166453193414417}",30,0,-39.17583132197565,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
503,False,"{'a': 0.02, 'e': 0.8049399679500471}",30,0,-43.14658142722565,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
504,False,"{'a': 0.02, 'e': 0.7929126513038623}",30,0,-68.14826956987419,"{0: 21, 1: 0, 2: 9, 3: 0, 4: 0}",0
505,False,"{'a': 0.02, 'e': 0.7805681801691837}",20,0,-55.01347544204381,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
506,False,"{'a': 0.02, 'e': 0.7679114921698734}",30,0,-59.58459579889139,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
507,False,"{'a': 0.02, 'e': 0.7549476498123795}",25,0,-97.11101629663055,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
508,False,"{'a': 0.02, 'e': 0.7416818384607952}",25,0,-35.019619648659734,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
509,False,"{'a': 0.02, 'e': 0.7281193642627859}",20,2,-39.64157912984678,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
510,False,"{'a': 0.02, 'e': 0.714265652027199}",25,0,-53.43164106591934,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
511,False,"{'a': 0.02, 'e': 0.7001262430542174}",20,0,13.677251480290831,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
512,False,"{'a': 0.02, 'e': 0.6857067929189065}",35,13,-31.466336356401882,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
513,False,"{'a': 0.02, 'e': 0.6710130692090631}",25,8,-31.056755608696278,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
514,False,"{'a': 0.02, 'e': 0.6560509492182578}",35,0,-72.3861208761621,"{0: 26, 1: 3, 2: 5, 3: 0, 4: 1}",0
515,False,"{'a': 0.02, 'e': 0.6408264175949933}",25,0,-45.88681418240046,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
516,False,"{'a': 0.02, 'e': 0.6253455639489304}",25,0,-51.047525602061285,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
517,False,"{'a': 0.02, 'e': 0.6096145804151176}",20,0,-30.90076588497606,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
518,False,"{'a': 0.02, 'e': 0.5936397591772248}",20,0,-14.366114491907268,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
519,False,"{'a': 0.02, 'e': 0.577427489950751}",30,11,-0.42815452672817633,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
520,False,"{'a': 0.02, 'e': 0.5609842574272288}",25,0,-95.96550040911723,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
521,False,"{'a': 0.02, 'e': 0.5443166386804261}",20,9,-7.5792757502016155,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
522,False,"{'a': 0.02, 'e': 0.5274313005356096}",20,9,16.50898985499586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.02, 'e': 0.5103349969029011}",30,0,-9.956465036459871,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
524,False,"{'a': 0.02, 'e': 0.49303456607580864}",25,0,-1.9982401912355074,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
525,False,"{'a': 0.02, 'e': 0.47553692799599256}",20,10,-2.822542598824233,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.02, 'e': 0.4578490814853859}",20,6,19.017714527161903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.02, 'e': 0.4399781014467565}",20,16,8.804800525136503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.02, 'e': 0.4219311360338464}",25,9,-14.764852741877874,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 0}",1
529,False,"{'a': 0.02, 'e': 0.40371540379219634}",20,6,7.856124149047085,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.02, 'e': 0.3853381907718296}",25,15,14.15631421214699,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.02, 'e': 0.36680684761292665}",25,17,6.406193329032551,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.02, 'e': 0.3481287866056728}",20,0,-9.049544822917293,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
533,False,"{'a': 0.02, 'e': 0.32931147872543204}",20,5,9.557486680921363,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.02, 'e': 0.3103624506444623}",20,5,-34.88135907095306,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
535,False,"{'a': 0.02, 'e': 0.29128928172134383}",20,14,12.360059896631101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.02, 'e': 0.2720996009693438}",30,0,3.2227938969993115,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
537,False,"{'a': 0.02, 'e': 0.2528010840049025}",25,19,9.055695467797332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.02, 'e': 0.23340144997749526}",30,11,23.36226546663499,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.02, 'e': 0.21390845848207493}",25,13,20.19035961684587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.02, 'e': 0.1943299064553348}",25,11,24.27062106964296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.02, 'e': 0.17467362505704512}",20,8,8.14962683618682,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.02, 'e': 0.15494747653768326}",20,9,20.901829327242123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.02, 'e': 0.13515935109364513}",20,12,15.764208837675719,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.02, 'e': 0.11531716371126842}",20,12,16.550645817282625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.02, 'e': 0.09542885100095065}",20,8,13.178941610386225,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.02, 'e': 0.07550236802260023}",30,19,8.747748543292008,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
547,False,"{'a': 0.02, 'e': 0.05554568510372558}",35,17,33.086307510995105,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.02, 'e': 0.035566784651406926}",25,16,18.490540424582267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.02, 'e': 0.015573657959446959}",20,15,9.67154029080635,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.02, 'e': 0.004425697988050785}",35,28,13.00787949650556,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.02, 'e': 0.02442328371536183}",25,10,27.42081691422375,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.02, 'e': 0.04441110045482794}",20,12,14.45933411378089,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
